,sbj,trial,rt,choice,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2,rt_max,choice_0,choice_1,choice_2,Right Value - Mean Other Value,gaze diff,Dwell Time Advantage (R - O)
1681,17,32,4.546,1,4,8,9,0.1254092168219592,0.4114832535885167,0.463107529589524,5.682910771687565,0,1,0,4.0,4.0,0.0
1682,17,34,1.807,1,4,8,3,0.2926640926640926,0.461003861003861,0.2463320463320463,5.682910771687565,0,1,0,-4.0,2.0,-0.5
1683,17,35,1.583,1,2,8,5,0.4559859154929577,0.2464788732394366,0.2975352112676056,5.682910771687565,0,1,0,0.0,2.0,-0.5
1684,17,36,1.507,1,4,9,3,0.4917763157894737,0.2458881578947368,0.2623355263157895,5.682910771687565,0,1,0,-4.0,2.0,-0.5
1685,17,37,2.322,0,8,5,3,0.4345177664974619,0.3543147208121827,0.2111675126903553,5.682910771687565,1,0,0,-4.0,1.0,-0.75
1686,17,38,2.463,0,8,5,4,0.5738847583643123,0.1668215613382899,0.2592936802973977,5.682910771687565,1,0,0,-2.0,2.0,-0.5
1687,17,39,3.714,1,4,8,5,0.2853333333333333,0.5905185185185186,0.1241481481481481,5.682910771687565,0,1,0,-2.0,1.0,-0.75
1688,17,40,4.008,2,3,5,9,0.1714761376248612,0.2985571587125416,0.5299667036625971,5.682910771687565,0,0,1,6.0,4.0,0.0
1689,17,41,2.797,1,3,9,4,0.1384803921568627,0.6830065359477124,0.1785130718954248,5.682910771687565,0,1,0,-2.0,1.0,-0.75
1690,17,42,3.421,1,4,8,5,0.3230616302186879,0.5410868124585818,0.1358515573227303,5.682910771687565,0,1,0,-2.0,1.0,-0.75
1691,17,43,2.226,0,9,6,4,0.5264293419633226,0.2799352750809061,0.1936353829557713,5.682910771687565,1,0,0,-4.0,1.0,-0.75
1692,17,44,2.805,0,4,2,5,0.5120232172470979,0.2562189054726368,0.2317578772802653,5.682910771687565,1,0,0,2.0,2.0,-0.5
1693,17,45,3.62,0,9,5,3,0.6762633996937213,0.1647779479326186,0.15895865237366,5.682910771687565,1,0,0,-4.0,1.0,-0.75
1694,17,46,3.418,1,3,9,2,0.3288273065224738,0.4961135518756336,0.1750591416018925,5.682910771687565,0,1,0,-4.0,1.0,-0.75
1695,17,47,2.011,0,8,5,3,0.3010882708585248,0.530229746070133,0.1686819830713422,5.682910771687565,1,0,0,-4.0,1.0,-0.75
1696,17,48,1.714,2,2,5,10,0.1716469770674079,0.4405837387074357,0.3877692842251564,5.682910771687565,0,0,1,6.0,3.0,-0.25
1697,17,49,2.538,1,4,8,5,0.1442786069651741,0.6395296246042514,0.2161917684305744,5.682910771687565,0,1,0,-2.0,1.0,-0.75
1698,17,50,3.016,1,4,9,3,0.1353185073501696,0.7595175273275537,0.1051639653222766,5.682910771687565,0,1,0,-4.0,0.0,-1.0
1699,17,51,2.696,2,9,8,10,0.1283812795191069,0.4182052382996994,0.4534134821811936,5.682910771687565,0,0,1,2.0,4.0,0.0
1700,17,52,2.207,1,2,7,5,0.3256955810147299,0.337152209492635,0.337152209492635,5.682910771687565,0,1,0,0.0,3.0,-0.25
1701,17,53,2.195,2,8,5,4,0.3384955752212389,0.2754424778761062,0.3860619469026549,5.682910771687565,0,0,1,-2.0,3.0,-0.25
1702,17,54,2.438,0,8,7,5,0.5735294117647058,0.2477375565610859,0.1787330316742081,5.682910771687565,1,0,0,-2.0,1.0,-0.75
1703,17,55,1.361,2,5,3,10,0.2967441860465116,0.4986046511627907,0.2046511627906976,5.682910771687565,0,0,1,6.0,1.0,-0.75
1704,17,56,2.671,1,2,5,3,0.3299825174825175,0.4698426573426573,0.2001748251748251,5.682910771687565,0,1,0,0.0,1.0,-0.75
1705,17,57,1.973,0,9,2,5,0.55527950310559,0.2223602484472049,0.2223602484472049,5.682910771687565,1,0,0,0.0,2.0,-0.5
1706,17,58,1.621,2,9,2,10,0.3387596899224806,0.2271317829457364,0.4341085271317829,5.682910771687565,0,0,1,4.0,3.0,-0.25
1707,17,59,2.141,2,3,4,5,0.3842900302114803,0.2290030211480362,0.3867069486404834,5.682910771687565,0,0,1,2.0,3.0,-0.25
1708,17,60,1.894,0,8,4,2,0.2888301387970918,0.4216787838730998,0.2894910773298083,5.682910771687565,1,0,0,-4.0,2.0,-0.5
1709,17,61,2.273,2,4,5,8,0.3117154811715481,0.2824267782426778,0.405857740585774,5.682910771687565,0,0,1,4.0,3.0,-0.25
1710,17,62,4.295,1,4,3,2,0.3560181478516146,0.473712303175874,0.1702695489725113,5.682910771687565,0,1,0,-2.0,1.0,-0.75
1711,17,63,3.759,0,9,4,2,0.5417170495767836,0.1807738814993954,0.277509068923821,5.682910771687565,1,0,0,-4.0,2.0,-0.5
1712,17,64,1.913,1,5,9,3,0.2623925974884336,0.3423661599471249,0.3952412425644415,5.682910771687565,0,1,0,-4.0,3.0,-0.25
1713,17,65,2.182,2,3,2,6,0.3542116630669546,0.2586393088552915,0.3871490280777537,5.682910771687565,0,0,1,4.0,3.0,-0.25
1714,17,66,2.349,2,4,8,10,0.1915864166244298,0.4140902179422199,0.3943233654333502,5.682910771687565,0,0,1,4.0,3.0,-0.25
1715,17,67,3.265,1,8,9,4,0.1765331442750797,0.6820276497695853,0.141439205955335,5.682910771687565,0,1,0,-4.0,1.0,-0.75
1716,17,68,2.522,1,3,8,4,0.4256588761810044,0.2874191944306315,0.2869219293883639,5.682910771687565,0,1,0,-2.0,2.0,-0.5
1717,17,69,2.418,1,3,8,4,0.2277915632754342,0.4952853598014888,0.2769230769230769,5.682910771687565,0,1,0,-2.0,2.0,-0.5
1718,17,70,3.341,1,5,9,6,0.55078125,0.1977982954545454,0.2514204545454545,5.682910771687565,0,1,0,-2.0,2.0,-0.5
1719,17,71,2.445,1,9,10,8,0.1550463188688444,0.6601657727937591,0.1847879083373964,5.682910771687565,0,1,0,-2.0,1.0,-0.75
1720,17,72,2.502,2,8,5,9,0.2865768694844403,0.1946121690664189,0.5188109614491407,5.682910771687565,0,0,1,2.0,4.0,0.0
1721,17,73,4.349,1,4,5,3,0.270018139414356,0.5908266390256544,0.1391552215599896,5.682910771687565,0,1,0,-2.0,1.0,-0.75
1722,17,74,3.265,1,3,10,9,0.1114215857492141,0.4708347886831994,0.4177436255675864,5.682910771687565,0,1,0,2.0,3.0,-0.25
1723,17,75,3.181,2,5,3,9,0.3819659442724458,0.1470588235294117,0.4709752321981424,5.682910771687565,0,0,1,6.0,4.0,0.0
1724,17,76,3.568,2,4,2,8,0.3097204574332909,0.1267471410419313,0.5635324015247777,5.682910771687565,0,0,1,6.0,5.0,0.25
1725,17,77,4.463,2,8,4,9,0.4224043715846994,0.2423497267759563,0.3352459016393442,5.682910771687565,0,0,1,4.0,3.0,-0.25
1726,17,78,2.478,2,2,4,9,0.2560917343526039,0.2379359770664118,0.5059722885809842,5.682910771687565,0,0,1,6.0,4.0,0.0
1727,17,79,3.362,1,4,5,3,0.255024255024255,0.3659043659043659,0.379071379071379,5.682910771687565,0,1,0,-2.0,3.0,-0.25
1728,17,80,2.73,1,2,7,5,0.1918528252299605,0.6197985107314936,0.1883486640385457,5.682910771687565,0,1,0,0.0,1.0,-0.75
1729,17,81,2.259,0,9,4,5,0.1832853025936599,0.6443804034582132,0.1723342939481268,5.682910771687565,1,0,0,-2.0,1.0,-0.75
1730,17,83,1.853,1,4,10,3,0.2839673913043478,0.4449728260869565,0.2710597826086957,5.682910771687565,0,1,0,-4.0,2.0,-0.5
1731,17,84,3.02,2,4,2,9,0.1610049539985845,0.3945506015569709,0.4444444444444444,5.682910771687565,0,0,1,6.0,4.0,0.0
1732,17,85,2.958,2,9,4,10,0.3837548638132296,0.2811284046692607,0.3351167315175097,5.682910771687565,0,0,1,4.0,3.0,-0.25
1733,17,86,2.137,0,10,2,5,0.5540393013100436,0.1959606986899563,0.25,5.682910771687565,1,0,0,-2.0,2.0,-0.5
1734,17,87,2.485,0,10,5,9,0.4275256222547584,0.2820888238164958,0.2903855539287457,5.682910771687565,1,0,0,2.0,2.0,-0.5
1735,17,88,2.011,0,10,3,4,0.6239316239316239,0.1571334648257725,0.2189349112426035,5.682910771687565,1,0,0,-2.0,1.0,-0.75
1736,17,89,3.796,1,4,8,2,0.4631956912028725,0.435966487133453,0.1008378216636744,5.682910771687565,0,1,0,-4.0,0.0,-1.0
1737,17,90,1.998,2,2,3,5,0.3789921930447125,0.2129169623846699,0.4080908445706174,5.682910771687565,0,0,1,2.0,3.0,-0.25
1738,17,91,3.724,0,4,3,2,0.4584634603372892,0.3610243597751405,0.1805121798875702,5.682910771687565,1,0,0,-2.0,1.0,-0.75
1739,17,92,3.297,2,4,9,10,0.0723421262989608,0.4128697042366107,0.5147881694644284,5.682910771687565,0,0,1,4.0,4.0,0.0
1740,17,93,2.782,2,8,9,10,0.2948028673835125,0.1518817204301075,0.5533154121863799,5.682910771687565,0,0,1,2.0,4.0,0.0
1741,17,94,2.89,1,8,5,3,0.4283903675538656,0.2446134347275031,0.3269961977186312,5.682910771687565,0,1,0,-4.0,2.0,-0.5
1742,17,95,2.401,2,7,8,9,0.1587854654056744,0.4539571926331508,0.3872573419611747,5.682910771687565,0,0,1,2.0,3.0,-0.25
1743,17,96,2.101,0,9,8,2,0.5494252873563218,0.2563218390804597,0.1942528735632183,5.682910771687565,1,0,0,-6.0,1.0,-0.75
1744,17,97,2.666,0,8,3,4,0.3637984841729826,0.4485064645563977,0.1876950512706197,5.682910771687565,1,0,0,-2.0,1.0,-0.75
1745,17,98,2.632,1,4,9,3,0.1805429864253393,0.6402714932126696,0.1791855203619909,5.682910771687565,0,1,0,-4.0,1.0,-0.75
1746,17,99,2.513,1,4,5,2,0.2801501642421398,0.5326137963397466,0.1872360394181135,5.682910771687565,0,1,0,-2.0,1.0,-0.75
1747,18,0,1.343,1,1,8,3,0.1170108161258603,0.8829891838741396,0.0,2.4443669674431776,0,1,0,-2.0,0.0,-1.0
1748,18,1,1.622,1,3,4,2,0.3211418376449598,0.2872435325602141,0.391614629794826,2.4443669674431776,0,1,0,-2.0,3.0,-0.25
1749,18,2,1.734,0,6,8,4,0.5004321521175453,0.017286084701815,0.4822817631806396,2.4443669674431776,1,0,0,-4.0,4.0,0.0
1750,18,3,1.759,1,3,8,4,0.0855661192739844,0.742437337942956,0.1719965427830596,2.4443669674431776,0,1,0,-2.0,1.0,-0.75
1751,18,4,1.61,1,4,6,1,0.5339256865912763,0.2253634894991922,0.2407108239095315,2.4443669674431776,0,1,0,-4.0,2.0,-0.5
1752,18,5,1.453,1,3,7,5,0.2645099904852521,0.3948620361560419,0.340627973358706,2.4443669674431776,0,1,0,0.0,3.0,-0.25
1753,18,6,1.04,0,10,3,6,0.6115569823434992,0.0690208667736757,0.319422150882825,2.4443669674431776,1,0,0,0.0,2.0,-0.5
1754,18,7,0.936,1,4,10,1,0.1533980582524272,0.2718446601941747,0.574757281553398,2.4443669674431776,0,1,0,-6.0,5.0,0.25
1755,18,8,1.13,0,8,2,3,0.3845070422535211,0.3633802816901408,0.252112676056338,2.4443669674431776,1,0,0,-2.0,2.0,-0.5
1756,18,9,0.875,0,9,1,4,0.9297297297297298,0.0,0.0702702702702702,2.4443669674431776,1,0,0,-2.0,0.0,-1.0
1757,18,10,1.444,1,2,8,1,0.4057567316620241,0.4076137418755803,0.1866295264623955,2.4443669674431776,0,1,0,-4.0,1.0,-0.75
1758,18,11,1.924,0,5,1,6,0.258350374914792,0.3803680981595092,0.3612815269256987,2.4443669674431776,1,0,0,4.0,3.0,-0.25
1759,18,12,2.025,1,4,5,3,0.3526416295353278,0.3933800127307447,0.2539783577339274,2.4443669674431776,0,1,0,-2.0,2.0,-0.5
1760,18,13,1.643,1,2,7,4,0.2398619499568593,0.5884383088869716,0.1716997411561691,2.4443669674431776,0,1,0,0.0,1.0,-0.75
1761,18,14,1.062,2,5,3,10,0.3851851851851852,0.3807407407407407,0.234074074074074,2.4443669674431776,0,0,1,6.0,2.0,-0.5
1762,18,15,1.2,1,6,4,1,0.2838915470494418,0.5263157894736842,0.189792663476874,2.4443669674431776,0,1,0,-4.0,1.0,-0.75
1763,18,16,1.659,1,4,8,3,0.291838417147568,0.4781533388293487,0.2300082440230832,2.4443669674431776,0,1,0,-4.0,2.0,-0.5
1764,18,17,0.756,2,5,3,7,0.0,0.0,1.0,2.4443669674431776,0,0,1,4.0,8.0,1.0
1765,18,18,0.754,0,7,1,3,0.7984886649874056,0.2015113350125944,0.0,2.4443669674431776,1,0,0,-2.0,0.0,-1.0
1766,18,20,1.204,0,4,2,8,0.4289340101522843,0.1763959390862944,0.3946700507614213,2.4443669674431776,1,0,0,6.0,3.0,-0.25
1767,18,21,1.031,1,4,8,3,0.3368740515933232,0.2139605462822458,0.4491654021244309,2.4443669674431776,0,1,0,-4.0,4.0,0.0
1768,18,22,0.833,2,3,2,9,0.0,0.0,1.0,2.4443669674431776,0,0,1,6.0,8.0,1.0
1769,18,23,1.198,0,5,3,1,0.4447204968944099,0.332919254658385,0.2223602484472049,2.4443669674431776,1,0,0,-4.0,2.0,-0.5
1770,18,24,1.195,1,3,7,6,0.0,0.8159437280187574,0.1840562719812426,2.4443669674431776,0,1,0,2.0,1.0,-0.75
1771,18,25,0.721,0,7,1,5,0.6211031175059952,0.0,0.3788968824940047,2.4443669674431776,1,0,0,2.0,3.0,-0.25
1772,18,26,1.401,0,4,5,2,0.4269005847953216,0.442495126705653,0.1306042884990253,2.4443669674431776,1,0,0,-2.0,1.0,-0.75
1773,18,27,1.161,0,8,4,1,0.6376623376623377,0.3623376623376623,0.0,2.4443669674431776,1,0,0,-6.0,0.0,-1.0
1774,18,28,1.256,1,6,4,3,0.4569055036344756,0.2128764278296988,0.3302180685358255,2.4443669674431776,0,1,0,-2.0,2.0,-0.5
1775,18,29,1.235,0,8,1,2,0.6066597294484911,0.0,0.3933402705515088,2.4443669674431776,1,0,0,-2.0,3.0,-0.25
1776,18,30,1.054,0,9,1,8,0.5122655122655123,0.1717171717171717,0.316017316017316,2.4443669674431776,1,0,0,4.0,2.0,-0.5
1777,18,31,0.716,2,8,2,9,0.0,0.0,1.0,2.4443669674431776,0,0,1,4.0,8.0,1.0
1778,18,32,0.718,0,9,3,10,0.6084507042253521,0.0,0.3915492957746478,2.4443669674431776,1,0,0,4.0,3.0,-0.25
1779,18,33,1.105,0,5,4,1,0.4304461942257218,0.3083989501312336,0.2611548556430446,2.4443669674431776,1,0,0,-4.0,2.0,-0.5
1780,18,34,0.905,1,4,9,2,0.0,0.3455598455598455,0.6544401544401545,2.4443669674431776,0,1,0,-4.0,5.0,0.25
1781,18,36,0.875,0,7,3,2,0.4584139264990329,0.0,0.5415860735009671,2.4443669674431776,1,0,0,-4.0,4.0,0.0
1782,18,37,1.689,1,6,3,4,0.2800353356890459,0.5265017667844523,0.1934628975265017,2.4443669674431776,0,1,0,0.0,1.0,-0.75
1783,18,38,1.129,2,5,8,9,0.3141210374639769,0.2853025936599423,0.4005763688760806,2.4443669674431776,0,0,1,2.0,3.0,-0.25
1784,18,39,1.529,2,4,8,5,0.023094688221709,0.5635103926096998,0.4133949191685912,2.4443669674431776,0,0,1,-2.0,3.0,-0.25
1785,18,40,1.948,2,3,8,7,0.2531835205992509,0.3887640449438202,0.3580524344569288,2.4443669674431776,0,0,1,2.0,3.0,-0.25
1786,18,41,1.651,0,8,4,2,0.5016155088852988,0.3214862681744749,0.1768982229402261,2.4443669674431776,1,0,0,-4.0,1.0,-0.75
1787,18,42,1.244,2,9,8,10,0.49,0.2,0.31,2.4443669674431776,0,0,1,2.0,2.0,-0.5
1788,18,43,0.975,1,1,8,4,0.4664586583463339,0.2480499219968798,0.2854914196567862,2.4443669674431776,0,1,0,0.0,2.0,-0.5
1789,18,44,1.624,1,8,5,3,0.1580594679186228,0.702660406885759,0.1392801251956181,2.4443669674431776,0,1,0,-4.0,1.0,-0.75
1790,18,45,0.754,2,2,4,9,0.0,0.043859649122807,0.956140350877193,2.4443669674431776,0,0,1,6.0,8.0,1.0
1791,18,46,0.857,0,8,6,3,0.6173076923076923,0.0,0.3826923076923076,2.4443669674431776,1,0,0,-4.0,3.0,-0.25
1792,18,47,0.938,1,3,9,7,0.0,0.3390243902439024,0.6609756097560976,2.4443669674431776,0,1,0,2.0,5.0,0.25
1793,18,48,1.291,1,8,3,6,0.1649782923299566,0.4891461649782923,0.3458755426917511,2.4443669674431776,0,1,0,0.0,3.0,-0.25
1794,18,49,0.723,2,3,1,9,0.0,0.0,1.0,2.4443669674431776,0,0,1,8.0,8.0,1.0
1795,18,50,0.941,1,3,9,1,0.3225225225225225,0.2882882882882883,0.3891891891891892,2.4443669674431776,0,1,0,-6.0,3.0,-0.25
1796,18,51,1.944,0,5,2,1,0.398822663723326,0.1611479028697571,0.4400294334069168,2.4443669674431776,1,0,0,-2.0,3.0,-0.25
1797,18,52,0.921,2,4,1,9,0.0,0.2413194444444444,0.7586805555555556,2.4443669674431776,0,0,1,6.0,6.0,0.5
1798,18,53,1.471,2,1,8,4,0.0,0.0841452612931798,0.9158547387068202,2.4443669674431776,0,0,1,0.0,8.0,1.0
1799,18,54,1.731,2,4,2,3,0.1941529235382308,0.3433283358320839,0.4625187406296852,2.4443669674431776,0,0,1,0.0,4.0,0.0
1800,18,55,1.092,1,2,4,3,0.3979848866498741,0.2758186397984886,0.3261964735516373,2.4443669674431776,0,1,0,0.0,2.0,-0.5
1801,18,56,1.075,2,5,4,8,0.2873194221508828,0.3611556982343499,0.3515248796147672,2.4443669674431776,0,0,1,4.0,3.0,-0.25
1802,18,57,1.141,2,4,2,8,0.1724137931034483,0.2844827586206896,0.5431034482758621,2.4443669674431776,0,0,1,6.0,4.0,0.0
1803,18,58,1.058,2,3,4,10,0.3514705882352941,0.2926470588235294,0.3558823529411765,2.4443669674431776,0,0,1,6.0,3.0,-0.25
1804,18,59,1.79,2,4,5,8,0.3333333333333333,0.4714052287581699,0.1952614379084967,2.4443669674431776,0,0,1,4.0,1.0,-0.75
1805,18,60,1.168,0,7,4,3,0.5659679408138101,0.220715166461159,0.2133168927250308,2.4443669674431776,1,0,0,-2.0,1.0,-0.75
1806,18,61,1.01,2,1,3,4,0.2761627906976744,0.0,0.7238372093023255,2.4443669674431776,0,0,1,2.0,6.0,0.5
1807,18,62,1.245,1,8,7,4,0.2798594847775175,0.5573770491803278,0.1627634660421545,2.4443669674431776,0,1,0,-4.0,1.0,-0.75
1808,18,63,1.02,2,8,3,5,0.3442906574394463,0.0,0.6557093425605537,2.4443669674431776,0,0,1,0.0,5.0,0.25
1809,18,64,2.335,0,9,1,3,0.5611957134799774,0.045121263395375,0.3936830231246475,2.4443669674431776,1,0,0,-2.0,3.0,-0.25
1810,18,65,1.276,1,3,8,1,0.1677148846960167,0.4381551362683438,0.3941299790356394,2.4443669674431776,0,1,0,-4.0,3.0,-0.25
1811,18,66,1.514,0,3,1,4,0.5151006711409396,0.1333892617449664,0.3515100671140939,2.4443669674431776,1,0,0,2.0,3.0,-0.25
1812,18,67,0.847,2,4,7,10,0.0,0.2328308207705192,0.7671691792294807,2.4443669674431776,0,0,1,4.0,6.0,0.5
1813,18,68,1.243,2,3,5,6,0.3634361233480176,0.0,0.6365638766519823,2.4443669674431776,0,0,1,2.0,5.0,0.25
1814,18,69,0.961,2,1,6,8,0.2548076923076923,0.2211538461538461,0.5240384615384616,2.4443669674431776,0,0,1,4.0,4.0,0.0
1815,18,70,1.025,0,10,3,1,0.5644654088050315,0.0613207547169811,0.3742138364779874,2.4443669674431776,1,0,0,-6.0,3.0,-0.25
1816,18,71,1.474,1,8,4,3,0.354239256678281,0.2938443670150987,0.3519163763066202,2.4443669674431776,0,1,0,-4.0,3.0,-0.25
1817,18,72,0.741,1,1,9,5,0.568019093078759,0.431980906921241,0.0,2.4443669674431776,0,1,0,0.0,0.0,-1.0
1818,18,73,0.583,2,3,6,10,0.0,0.0,1.0,2.4443669674431776,0,0,1,6.0,8.0,1.0
1819,18,74,1.077,1,1,8,6,0.0,0.5873221216041398,0.4126778783958603,2.4443669674431776,0,1,0,2.0,3.0,-0.25
1820,18,75,1.229,2,1,4,8,0.3849658314350797,0.20501138952164,0.4100227790432801,2.4443669674431776,0,0,1,6.0,3.0,-0.25
1821,18,76,1.129,2,5,10,9,0.0,0.2687116564417178,0.7312883435582822,2.4443669674431776,0,0,1,2.0,6.0,0.5
1822,18,77,1.137,2,2,6,8,0.5367647058823529,0.196078431372549,0.267156862745098,2.4443669674431776,0,0,1,4.0,2.0,-0.5
1823,18,78,0.863,2,8,1,9,0.4809160305343511,0.215648854961832,0.3034351145038167,2.4443669674431776,0,0,1,4.0,2.0,-0.5
1824,18,79,0.901,2,4,3,5,0.4626865671641791,0.2719734660033167,0.2653399668325041,2.4443669674431776,0,0,1,2.0,2.0,-0.5
1825,18,80,0.934,0,8,1,6,0.674502712477396,0.0,0.325497287522604,2.4443669674431776,1,0,0,2.0,2.0,-0.5
1826,18,81,0.732,0,10,1,3,0.5215311004784688,0.0,0.4784688995215311,2.4443669674431776,1,0,0,-2.0,4.0,0.0
1827,18,82,1.047,0,7,8,3,0.7006688963210702,0.2324414715719063,0.0668896321070234,2.4443669674431776,1,0,0,-4.0,0.0,-1.0
1828,18,83,0.822,2,10,4,9,0.4408817635270541,0.0,0.5591182364729459,2.4443669674431776,0,0,1,2.0,5.0,0.25
1829,18,84,0.621,0,7,6,5,0.8921832884097035,0.0,0.1078167115902965,2.4443669674431776,1,0,0,-2.0,0.0,-1.0
1830,18,85,1.161,2,1,2,4,0.4646341463414634,0.123170731707317,0.4121951219512195,2.4443669674431776,0,0,1,2.0,3.0,-0.25
1831,18,86,1.113,0,9,4,7,0.426179604261796,0.0,0.573820395738204,2.4443669674431776,1,0,0,0.0,5.0,0.25
1832,18,87,1.35,1,5,8,3,0.0995975855130784,0.7203219315895373,0.1800804828973843,2.4443669674431776,0,1,0,-4.0,1.0,-0.75
1833,18,88,0.981,1,9,7,5,0.6779411764705883,0.3220588235294118,0.0,2.4443669674431776,0,1,0,-4.0,0.0,-1.0
1834,18,89,0.72,2,3,1,9,0.0,0.3815165876777251,0.6184834123222749,2.4443669674431776,0,0,1,8.0,5.0,0.25
1835,18,90,1.131,1,3,8,6,0.219094247246022,0.2925336597307221,0.4883720930232558,2.4443669674431776,0,1,0,0.0,4.0,0.0
1836,18,91,0.703,0,7,2,3,0.5056497175141242,0.0,0.4943502824858757,2.4443669674431776,1,0,0,-2.0,4.0,0.0
1837,18,92,0.72,2,2,6,8,0.0,0.0527704485488126,0.9472295514511874,2.4443669674431776,0,0,1,4.0,8.0,1.0
1838,18,93,0.983,1,9,7,2,0.1755593803786574,0.4457831325301205,0.378657487091222,2.4443669674431776,0,1,0,-6.0,3.0,-0.25
1839,18,94,1.011,0,5,2,1,0.4678178963893249,0.249607535321821,0.282574568288854,2.4443669674431776,1,0,0,-2.0,2.0,-0.5
1840,18,95,1.388,2,1,6,4,0.1665116279069767,0.4809302325581395,0.3525581395348837,2.4443669674431776,0,0,1,0.0,3.0,-0.25
1841,18,96,0.732,2,3,9,8,0.0,0.4335511982570806,0.5664488017429193,2.4443669674431776,0,0,1,2.0,5.0,0.25
1842,18,97,1.015,2,4,6,8,0.25,0.25,0.5,2.4443669674431776,0,0,1,4.0,4.0,0.0
1843,18,98,1.254,2,3,4,8,0.4175438596491228,0.1871345029239766,0.3953216374269006,2.4443669674431776,0,0,1,4.0,3.0,-0.25
1844,18,99,1.021,2,3,6,5,0.1707317073170731,0.1721664275466284,0.6571018651362984,2.4443669674431776,0,0,1,0.0,5.0,0.25
1845,19,0,2.22,1,2,8,3,0.1054018445322793,0.5553359683794467,0.339262187088274,4.6003383016346096,0,1,0,-2.0,3.0,-0.25
1846,19,1,1.873,0,5,7,1,0.4824766355140187,0.5175233644859814,0.0,4.6003383016346096,1,0,0,-6.0,0.0,-1.0
1847,19,2,3.442,1,7,4,2,0.0062671367019193,0.8754406580493537,0.1182922052487269,4.6003383016346096,0,1,0,-4.0,1.0,-0.75
1848,19,3,2.13,0,9,7,8,0.6018363939899833,0.3981636060100167,0.0,4.6003383016346096,1,0,0,0.0,0.0,-1.0
1849,19,4,1.502,2,1,5,8,0.0371057513914656,0.9628942486085345,0.0,4.6003383016346096,0,0,1,6.0,0.0,-1.0
1850,19,5,1.68,2,5,1,3,0.2576459684893419,0.2548656163113994,0.4874884151992585,4.6003383016346096,0,0,1,0.0,4.0,0.0
1851,19,6,3.514,0,7,5,9,0.4581320450885668,0.1928341384863124,0.3490338164251207,4.6003383016346096,1,0,0,4.0,3.0,-0.25
1852,19,7,3.56,0,9,1,8,0.5200902934537246,0.1318284424379232,0.3480812641083521,4.6003383016346096,1,0,0,4.0,3.0,-0.25
1853,19,8,3.708,1,5,10,4,0.1184752747252747,0.7513736263736264,0.1301510989010989,4.6003383016346096,0,1,0,-4.0,1.0,-0.75
1854,19,9,1.8,0,4,7,5,0.6013320647002854,0.2093244529019981,0.1893434823977164,4.6003383016346096,1,0,0,0.0,1.0,-0.75
1855,19,10,1.756,2,1,7,10,0.2105263157894736,0.7894736842105263,0.0,4.6003383016346096,0,0,1,6.0,0.0,-1.0
1856,19,11,3.125,1,7,1,2,0.1565782891445722,0.6823411705852926,0.161080540270135,4.6003383016346096,0,1,0,-2.0,1.0,-0.75
1857,19,13,1.155,2,5,2,8,0.641726618705036,0.0,0.358273381294964,4.6003383016346096,0,0,1,4.0,3.0,-0.25
1858,19,14,2.42,1,6,5,1,0.1886141460609545,0.57906843013226,0.2323174238067855,4.6003383016346096,0,1,0,-4.0,2.0,-0.5
1859,19,15,1.378,0,10,2,3,0.3707865168539326,0.2873194221508828,0.3418940609951846,4.6003383016346096,1,0,0,-4.0,3.0,-0.25
1860,19,16,1.346,1,1,10,9,0.0,1.0,0.0,4.6003383016346096,0,1,0,4.0,0.0,-1.0
1861,19,17,2.774,1,1,6,4,0.419921875,0.41455078125,0.16552734375,4.6003383016346096,0,1,0,0.0,1.0,-0.75
1862,19,18,2.632,2,1,5,8,0.2472707423580786,0.0884279475982532,0.6643013100436681,4.6003383016346096,0,0,1,6.0,5.0,0.25
1863,19,19,3.727,1,2,3,4,0.3168932038834951,0.5728155339805825,0.1102912621359223,4.6003383016346096,0,1,0,2.0,0.0,-1.0
1864,19,20,1.251,0,7,8,1,0.7153179190751445,0.2846820809248555,0.0,4.6003383016346096,1,0,0,-6.0,0.0,-1.0
1865,19,21,1.987,2,1,2,8,0.1757123473541384,0.189280868385346,0.6350067842605156,4.6003383016346096,0,0,1,6.0,5.0,0.25
1866,19,22,1.856,1,1,2,5,0.0,1.0,0.0,4.6003383016346096,0,1,0,4.0,0.0,-1.0
1867,19,23,1.198,2,1,4,7,0.315468940316687,0.1498172959805115,0.5347137637028014,4.6003383016346096,0,0,1,4.0,4.0,0.0
1868,19,24,1.851,1,2,9,5,0.234192037470726,0.5971896955503513,0.1686182669789227,4.6003383016346096,0,1,0,0.0,1.0,-0.75
1869,19,25,1.956,0,3,5,1,0.3535439795046968,0.3065755764304013,0.3398804440649018,4.6003383016346096,1,0,0,-4.0,3.0,-0.25
1870,19,26,2.825,1,2,5,4,0.4447457627118644,0.3111864406779661,0.2440677966101695,4.6003383016346096,0,1,0,0.0,2.0,-0.5
1871,19,27,3.317,2,8,5,9,0.3294694605439144,0.3602318323673651,0.3102987070887205,4.6003383016346096,0,0,1,2.0,2.0,-0.5
1872,19,28,2.418,0,7,9,5,0.8619505494505495,0.1380494505494505,0.0,4.6003383016346096,1,0,0,-4.0,0.0,-1.0
1873,19,29,2.659,2,2,5,10,0.3570807993049522,0.4674196350999131,0.1754995655951346,4.6003383016346096,0,0,1,6.0,1.0,-0.75
