,sbj,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,react_time,goal,RT,rt_max,value diff,Right Value - Left Value,gaze diff,Dwell Time Advantage (R - L)
6326,26,94,3.329848,1,96,110,0.415556508,0.584443492,,1,3329.848,9.721706058030056,7.0,15.0,5.0,0.25
6327,26,95,6.446426000000001,1,80,85,0.5392398109436602,0.4607601890563397,6449.426,-1,,9.721706058030056,5.0,5.0,4.0,0.0
6328,26,95,4.914487,1,80,85,0.587285274,0.412714726,,1,4914.487,9.721706058030056,5.0,5.0,3.0,-0.25
6329,26,96,2.007432,1,60,50,0.3995042885562405,0.6004957114437596,2007.432,-1,,9.721706058030056,2.0,-10.0,5.0,0.25
6330,26,96,4.604037999999999,1,60,50,0.467517322,0.532482678,,1,4604.038,9.721706058030056,2.0,-10.0,5.0,0.25
6331,26,97,6.654523,0,41,50,0.5313593351306061,0.468640664869394,6654.523,-1,,9.721706058030056,6.0,10.0,4.0,0.0
6332,26,97,2.672665,0,41,50,0.44817597,0.55182403,,1,2672.665,9.721706058030056,6.0,10.0,5.0,0.25
6333,26,98,3.623594,1,110,96,0.5200031021644292,0.4799968978355708,3623.594,-1,,9.721706058030056,1.0,-15.0,4.0,0.0
6334,26,98,4.926926000000001,1,110,96,0.552275071,0.447724929,,1,4926.926,9.721706058030056,1.0,-15.0,4.0,0.0
6335,26,99,5.884854000000001,0,72,80,0.3936275706645681,0.6063724293354318,5884.854000000001,-1,,9.721706058030056,6.0,10.0,5.0,0.25
6336,26,99,4.475167000000001,1,72,80,0.489304472,0.510695528,,1,4475.167,9.721706058030056,6.0,10.0,4.0,0.0
6337,26,100,3.695386,1,49,50,0.4584906706757603,0.5415093293242397,3695.386,-1,,9.721706058030056,4.0,0.0,5.0,0.25
6338,26,100,3.143668,0,49,50,0.530340394,0.469659606,,1,3143.668,9.721706058030056,4.0,0.0,4.0,0.0
6339,26,101,5.1059589999999995,0,43,50,0.6083054283921986,0.3916945716078013,5105.959,-1,,9.721706058030056,5.0,5.0,3.0,-0.25
6340,26,101,6.849225000000001,0,43,50,0.515051946,0.484948054,,1,6849.225,9.721706058030056,5.0,5.0,4.0,0.0
6341,26,102,3.536975,0,51,50,0.6151428026476593,0.3848571973523407,3538.975,-1,,9.721706058030056,4.0,0.0,3.0,-0.25
6342,26,102,2.395993,0,51,50,0.580959229,0.419040771,,1,2395.993,9.721706058030056,4.0,0.0,3.0,-0.25
6343,26,103,2.521818,1,112,110,0.4628105886324582,0.5371894113675418,2521.818,-1,,9.721706058030056,4.0,0.0,5.0,0.25
6344,26,103,3.890698,0,112,110,0.694943967,0.305056033,,1,3890.698,9.721706058030056,4.0,0.0,2.0,-0.5
6345,26,104,5.945755,0,40,50,0.5244014666823285,0.4755985333176716,5945.755,-1,,9.721706058030056,6.0,10.0,4.0,0.0
6346,26,104,5.010068,1,40,50,0.47022059,0.52977941,,1,5010.068,9.721706058030056,6.0,10.0,5.0,0.25
6347,26,105,8.233828,1,50,51,0.5454661654917592,0.4545338345082408,8233.828000000001,-1,,9.721706058030056,4.0,0.0,4.0,0.0
6348,26,105,3.374686,0,50,51,0.530704994,0.469295006,,1,3374.686,9.721706058030056,4.0,0.0,4.0,0.0
6349,26,106,3.1622310000000002,1,85,80,0.5203017750295171,0.4796982249704828,3162.231,-1,,9.721706058030056,3.0,-5.0,4.0,0.0
6350,26,106,2.58966,0,85,80,0.579582359,0.420417641,,1,2592.66,9.721706058030056,3.0,-5.0,4.0,0.0
6351,26,107,4.366012,1,50,49,0.549868757739898,0.450131242260102,4366.012,-1,,9.721706058030056,4.0,0.0,4.0,0.0
6352,26,107,3.277458,0,50,49,0.53165316,0.46834684,,1,3277.458,9.721706058030056,4.0,0.0,4.0,0.0
6353,26,108,8.532418,1,50,43,0.5251546966864303,0.4748453033135697,8532.418,-1,,9.721706058030056,3.0,-5.0,4.0,0.0
6354,26,108,4.888513,1,50,43,0.563949017,0.436050983,,1,4890.513,9.721706058030056,3.0,-5.0,4.0,0.0
6355,26,109,4.736505999999999,1,80,82,0.4816702077621568,0.5183297922378433,4736.505999999999,-1,,9.721706058030056,4.0,0.0,4.0,0.0
6356,26,109,3.538174,1,80,82,0.461385275,0.538614725,,1,3538.174,9.721706058030056,4.0,0.0,5.0,0.25
6357,26,110,6.030069999999999,0,50,60,0.5063773564025909,0.4936226435974091,6030.07,-1,,9.721706058030056,6.0,10.0,4.0,0.0
6358,26,110,2.017232,1,50,60,0.670616524,0.329383476,,1,2017.232,9.721706058030056,6.0,10.0,3.0,-0.25
6359,26,111,3.036054,0,53,50,0.5990686055297691,0.4009313944702308,3036.054,-1,,9.721706058030056,3.0,-5.0,3.0,-0.25
6360,26,111,7.481734,0,53,50,0.497893335,0.502106665,,1,7481.734,9.721706058030056,3.0,-5.0,4.0,0.0
6361,26,112,3.162565,0,122,110,0.5653232311821712,0.4346767688178287,3162.565,-1,,9.721706058030056,2.0,-10.0,4.0,0.0
6362,26,112,3.836637,0,122,110,0.645641852,0.354358148,,1,3836.637,9.721706058030056,2.0,-10.0,3.0,-0.25
6363,26,113,4.66788,1,67,80,0.3922279609452384,0.6077720390547616,4667.88,-1,,9.721706058030056,7.0,15.0,5.0,0.25
6364,26,113,2.6671660000000004,1,67,80,0.744122075,0.255877925,,1,2667.166,9.721706058030056,7.0,15.0,2.0,-0.5
6365,26,114,4.011585,1,80,67,0.4471294667160109,0.552870533283989,4011.585,-1,,9.721706058030056,1.0,-15.0,5.0,0.25
6366,26,114,4.229895000000001,0,80,67,0.657773457,0.342226543,,1,4229.895,9.721706058030056,1.0,-15.0,3.0,-0.25
6367,26,115,4.987245,0,70,80,0.619219379644906,0.380780620355094,4987.245,-1,,9.721706058030056,6.0,10.0,3.0,-0.25
6368,26,115,4.699266,1,70,80,0.444466561,0.555533439,,1,4702.266,9.721706058030056,6.0,10.0,5.0,0.25
6369,26,116,4.882907,1,110,122,0.4502769037870516,0.5497230962129483,4882.907,-1,,9.721706058030056,6.0,10.0,5.0,0.25
6370,26,116,1.650606,1,110,122,0.480358213,0.519641787,,1,1650.606,9.721706058030056,6.0,10.0,4.0,0.0
6371,26,117,5.823348000000001,1,110,115,0.5658636423460255,0.4341363576539744,5823.348000000001,-1,,9.721706058030056,5.0,5.0,4.0,0.0
6372,26,117,3.467038,1,110,115,0.598933227,0.401066773,,1,3467.038,9.721706058030056,5.0,5.0,3.0,-0.25
6373,26,118,5.3196270000000005,0,110,112,0.5561726967496371,0.4438273032503628,5319.627,-1,,9.721706058030056,4.0,0.0,4.0,0.0
6374,26,118,2.2629360000000003,1,110,112,0.608478372,0.391521628,,1,2262.936,9.721706058030056,4.0,0.0,3.0,-0.25
6375,26,119,4.829936,1,110,103,0.4067097272452611,0.5932902727547388,4829.936,-1,,9.721706058030056,3.0,-5.0,5.0,0.25
6376,26,119,6.14096,0,110,103,0.610136452,0.389863548,,1,6140.96,9.721706058030056,3.0,-5.0,3.0,-0.25
6377,27,0,2.516803,0,110,131,0.6035777750738132,0.3964222249261868,2516.803,-1,,5.413813567899382,8.0,20.0,3.0,-0.25
6378,27,0,2.4206849999999998,1,110,131,0.452772999,0.547227001,,1,2420.685,5.413813567899382,8.0,20.0,5.0,0.25
6379,27,1,4.611667000000001,0,47,50,0.5020402577936274,0.4979597422063725,4611.667,-1,,5.413813567899382,5.0,5.0,4.0,0.0
6380,27,1,3.499168,1,47,50,0.552635254,0.447364746,,1,3499.168,5.413813567899382,5.0,5.0,4.0,0.0
6381,27,2,3.162954,0,50,44,0.4111280133006375,0.5888719866993625,3162.954,-1,,5.413813567899382,3.0,-5.0,5.0,0.25
6382,27,2,2.98617,0,50,44,0.495965248,0.504034752,,1,2986.17,5.413813567899382,3.0,-5.0,4.0,0.0
6383,27,3,4.274439999999999,1,57,50,0.4346930164555347,0.5653069835444652,4274.44,-1,,5.413813567899382,3.0,-5.0,5.0,0.25
6384,27,3,5.100094,0,57,50,0.457920588,0.542079412,,1,5100.094,5.413813567899382,3.0,-5.0,5.0,0.25
6385,27,4,1.3203429999999996,0,42,50,0.5760566018392976,0.4239433981607023,1320.3429999999998,-1,,5.413813567899382,6.0,10.0,4.0,0.0
6386,27,4,1.725954,1,42,50,0.505301553,0.494698447,,1,1725.954,5.413813567899382,6.0,10.0,4.0,0.0
6387,27,5,3.516693,0,108,110,0.5698488476125616,0.4301511523874383,3519.693,-1,,5.413813567899382,4.0,0.0,4.0,0.0
6388,27,5,2.1087249999999997,1,108,110,0.469795307,0.530204693,,1,2246.725,5.413813567899382,4.0,0.0,5.0,0.25
6389,27,6,4.181559,0,78,80,0.557552844191164,0.4424471558088359,4181.559,-1,,5.413813567899382,4.0,0.0,4.0,0.0
6390,27,6,1.724844,1,78,80,0.473002383,0.526997617,,1,1589.844,5.413813567899382,4.0,0.0,5.0,0.25
6391,27,7,3.2300120000000003,1,110,92,0.3440980965288328,0.6559019034711672,3230.012,-1,,5.413813567899382,0.0,-20.0,6.0,0.5
6392,27,7,2.432793,0,110,92,0.487643172,0.512356828,,1,2432.793,5.413813567899382,0.0,-20.0,4.0,0.0
6393,27,8,3.748777,1,50,48,0.520989080327683,0.479010919672317,3748.777,-1,,5.413813567899382,4.0,0.0,4.0,0.0
6394,27,8,1.830792,1,50,48,0.510302015,0.489697985,,1,1830.792,5.413813567899382,4.0,0.0,4.0,0.0
6395,27,9,4.056129,0,110,101,0.5373246032259007,0.4626753967740992,4056.129000000001,-1,,5.413813567899382,2.0,-10.0,4.0,0.0
6396,27,9,1.9014380000000002,0,110,101,0.710299369,0.289700631,,1,1901.438,5.413813567899382,2.0,-10.0,2.0,-0.5
6397,27,10,1.765118,0,46,50,0.6907187277819604,0.3092812722180396,1765.118,-1,,5.413813567899382,5.0,5.0,2.0,-0.5
6398,27,10,1.7689480000000002,1,46,50,0.473250979,0.526749021,,1,1768.948,5.413813567899382,5.0,5.0,5.0,0.25
6399,27,11,2.491894,1,80,83,0.3758792427585053,0.6241207572414946,2491.894,-1,,5.413813567899382,5.0,5.0,5.0,0.25
6400,27,11,1.78024,0,80,83,0.734140928,0.265859072,,1,1780.24,5.413813567899382,5.0,5.0,2.0,-0.5
6401,27,12,2.776723,0,50,56,0.5343662101470266,0.4656337898529734,2776.723,-1,,5.413813567899382,5.0,5.0,4.0,0.0
6402,27,12,1.923951,0,50,56,0.779184497,0.220815503,,1,1923.951,5.413813567899382,5.0,5.0,2.0,-0.5
6403,27,13,2.3894140000000004,1,50,47,0.4386526130565432,0.5613473869434569,2391.414,-1,,5.413813567899382,3.0,-5.0,5.0,0.25
6404,27,13,1.376212,0,50,47,0.579164889,0.420835111,,1,1378.212,5.413813567899382,3.0,-5.0,4.0,0.0
6405,27,14,3.9099920000000004,0,110,124,0.6631733466360269,0.3368266533639731,3912.992,-1,,5.413813567899382,7.0,15.0,3.0,-0.25
6406,27,14,1.570343,1,110,124,0.434442074,0.565557926,,1,1570.343,5.413813567899382,7.0,15.0,5.0,0.25
6407,27,15,5.017354,1,91,80,0.4076318339227131,0.5923681660772868,5017.354,-1,,5.413813567899382,2.0,-10.0,5.0,0.25
6408,27,15,1.976101,1,91,80,0.529511225,0.470488775,,1,1976.101,5.413813567899382,2.0,-10.0,4.0,0.0
6409,27,16,1.897163,0,64,80,0.5819920818336156,0.4180079181663843,1897.163,-1,,5.413813567899382,7.0,15.0,3.0,-0.25
6410,27,16,2.043473,1,64,80,0.356409241,0.643590759,,1,2043.473,5.413813567899382,7.0,15.0,6.0,0.5
6411,27,17,4.054092,1,83,80,0.4307267049511616,0.5692732950488384,4054.092000000001,-1,,5.413813567899382,3.0,-5.0,5.0,0.25
6412,27,17,2.049897,1,83,80,0.474877724,0.525122276,,1,2049.897,5.413813567899382,3.0,-5.0,5.0,0.25
6413,27,18,2.561493,0,101,110,0.6137695238894549,0.386230476110545,2561.493,-1,,5.413813567899382,6.0,10.0,3.0,-0.25
6414,27,18,1.996728,1,101,110,0.469165349,0.530834651,,1,1996.728,5.413813567899382,6.0,10.0,5.0,0.25
6415,27,19,2.424959,0,56,50,0.5485920478887822,0.4514079521112177,2427.959,-1,,5.413813567899382,3.0,-5.0,4.0,0.0
6416,27,19,2.073991,1,56,50,0.35399327,0.64600673,,1,2073.991,5.413813567899382,3.0,-5.0,6.0,0.5
6417,27,20,2.09037,1,50,42,0.4279428314745673,0.5720571685254326,2090.37,-1,,5.413813567899382,2.0,-10.0,5.0,0.25
6418,27,20,2.1775990000000003,1,50,42,0.399337688,0.600662312,,1,2177.599,5.413813567899382,2.0,-10.0,5.0,0.25
6419,27,21,2.6563220000000003,1,110,117,0.4144998082836192,0.5855001917163808,2656.322,-1,,5.413813567899382,5.0,5.0,5.0,0.25
6420,27,21,1.628771,0,110,117,0.700696712,0.299303288,,1,1628.771,5.413813567899382,5.0,5.0,2.0,-0.5
6421,27,22,2.934752,0,77,80,0.4032704174844596,0.5967295825155404,2934.752,-1,,5.413813567899382,5.0,5.0,5.0,0.25
6422,27,22,1.985741,1,77,80,0.533000526,0.466999474,,1,1988.741,5.413813567899382,5.0,5.0,4.0,0.0
6423,27,23,2.613508,0,80,91,0.6012820447144684,0.3987179552855316,2613.508,-1,,5.413813567899382,6.0,10.0,3.0,-0.25
6424,27,23,2.123308,1,80,91,0.390735433,0.609264567,,1,2123.308,5.413813567899382,6.0,10.0,5.0,0.25
6425,27,24,1.5888520000000002,0,44,50,0.602671996919013,0.3973280030809871,1588.852,-1,,5.413813567899382,5.0,5.0,3.0,-0.25
6426,27,24,1.968519,1,44,50,0.473836268,0.526163732,,1,1968.519,5.413813567899382,5.0,5.0,5.0,0.25
6427,27,25,1.6663379999999999,0,50,57,0.7193800185989387,0.2806199814010613,1666.3380000000002,-1,,5.413813567899382,5.0,5.0,2.0,-0.5
6428,27,25,2.070932,1,50,57,0.46198625,0.53801375,,1,2070.932,5.413813567899382,5.0,5.0,5.0,0.25
6429,27,26,1.4291859999999998,0,50,46,0.6530477390540504,0.3469522609459495,1429.186,-1,,5.413813567899382,3.0,-5.0,3.0,-0.25
6430,27,26,2.6600770000000002,0,50,46,0.541010334,0.458989666,,1,2660.077,5.413813567899382,3.0,-5.0,4.0,0.0
6431,27,27,2.283973,0,110,108,0.5679879036613025,0.4320120963386974,2286.973,-1,,5.413813567899382,4.0,0.0,4.0,0.0
6432,27,27,2.58498,0,110,108,0.553229216,0.446770784,,1,2584.98,5.413813567899382,4.0,0.0,4.0,0.0
6433,27,28,2.2740489999999998,0,133,110,0.57105729,0.42894271,,1,2274.049,5.413813567899382,0.0,-20.0,4.0,0.0
6434,27,29,3.7157790000000017,0,131,110,0.6375878556490707,0.3624121443509292,3715.779000000001,-1,,5.413813567899382,0.0,-20.0,3.0,-0.25
6435,27,29,1.861168,0,131,110,0.653760769,0.346239231,,1,1861.168,5.413813567899382,0.0,-20.0,3.0,-0.25
6436,27,30,3.857005,1,126,110,0.4820968676390363,0.5179031323609637,3857.005,-1,,5.413813567899382,1.0,-15.0,4.0,0.0
6437,27,30,2.47336,0,126,110,0.536416353,0.463583647,,1,2476.36,5.413813567899382,1.0,-15.0,4.0,0.0
6438,27,31,2.976104000000001,0,110,133,0.5952974895175416,0.4047025104824584,2976.1040000000003,-1,,5.413813567899382,8.0,20.0,3.0,-0.25
6439,27,31,1.736281,1,110,133,0.484108088,0.515891912,,1,1739.281,5.413813567899382,8.0,20.0,4.0,0.0
6440,27,32,5.246761,0,110,126,0.4425072644250726,0.5574927355749274,5415.761,-1,,5.413813567899382,7.0,15.0,5.0,0.25
6441,27,32,1.742155,1,110,126,0.494993156,0.505006844,,1,1742.155,5.413813567899382,7.0,15.0,4.0,0.0
6442,27,33,2.56183,1,48,50,0.4789308057822745,0.5210691942177255,2392.83,-1,,5.413813567899382,4.0,0.0,4.0,0.0
6443,27,33,2.9130990000000003,0,48,50,0.649821712,0.350178288,,1,2913.099,5.413813567899382,4.0,0.0,3.0,-0.25
6444,27,34,3.181643,0,80,77,0.6210830887611283,0.3789169112388716,3181.643,-1,,5.413813567899382,3.0,-5.0,3.0,-0.25
6445,27,34,2.627482,0,80,77,0.48982734,0.51017266,,1,2630.482,5.413813567899382,3.0,-5.0,4.0,0.0
6446,27,35,2.6158829999999997,1,117,110,0.4065255480980702,0.5934744519019297,2615.883,-1,,5.413813567899382,3.0,-5.0,5.0,0.25
6447,27,35,1.826294,0,117,110,0.707474038,0.292525962,,1,1826.294,5.413813567899382,3.0,-5.0,2.0,-0.5
6448,27,36,1.252518,1,80,64,0.309775987251281,0.690224012748719,1252.518,-1,,5.413813567899382,1.0,-15.0,6.0,0.5
6449,27,36,1.3546259999999999,0,80,64,0.673535291,0.326464709,,1,1354.626,5.413813567899382,1.0,-15.0,3.0,-0.25
6450,27,37,1.646504,0,80,78,0.715019255,0.284980745,,1,1758.504,5.413813567899382,4.0,0.0,2.0,-0.5
6451,27,38,1.8613250000000001,1,124,110,0.4637987465692102,0.5362012534307898,1861.325,-1,,5.413813567899382,1.0,-15.0,5.0,0.25
6452,27,38,2.88532,0,124,110,0.431621715,0.568378285,,1,2776.32,5.413813567899382,1.0,-15.0,5.0,0.25
6453,27,39,2.5673429999999997,0,92,110,0.5635204981686047,0.4364795018313953,2567.343,-1,,5.413813567899382,8.0,20.0,4.0,0.0
6454,27,39,1.566876,1,92,110,0.461525926,0.538474074,,1,1570.876,5.413813567899382,8.0,20.0,5.0,0.25
6455,27,40,4.468678,0,128,110,0.577124437,0.422875563,,1,4468.678,5.413813567899382,0.0,-20.0,4.0,0.0
6456,27,41,1.401089,0,50,58,0.69068248699833,0.3093175130016699,1403.089,-1,,5.413813567899382,6.0,10.0,2.0,-0.5
6457,27,41,1.771238,0,50,58,0.683828764,0.316171236,,1,1771.238,5.413813567899382,6.0,10.0,3.0,-0.25
6458,27,42,2.104552,1,54,50,0.5499735380775216,0.4500264619224784,2104.552,-1,,5.413813567899382,3.0,-5.0,4.0,0.0
6459,27,42,2.045798,1,54,50,0.404729369,0.595270631,,1,2045.798,5.413813567899382,3.0,-5.0,5.0,0.25
6460,27,43,2.3591819999999997,1,80,69,0.5387375521437574,0.4612624478562426,2359.182,-1,,5.413813567899382,2.0,-10.0,4.0,0.0
6461,27,43,2.0122809999999998,1,80,69,0.442617868,0.557382132,,1,2012.281,5.413813567899382,2.0,-10.0,5.0,0.25
6462,27,44,3.2900189999999996,1,105,110,0.5349110134027487,0.4650889865972512,3290.019,-1,,5.413813567899382,5.0,5.0,4.0,0.0
6463,27,44,5.1982,1,105,110,0.505557479,0.494442521,,1,5200.2,5.413813567899382,5.0,5.0,4.0,0.0
6464,27,45,1.8930930000000001,1,55,50,0.494296392880185,0.5057036071198149,1893.093,-1,,5.413813567899382,3.0,-5.0,4.0,0.0
6465,27,45,4.2562169999999995,0,55,50,0.478965928,0.521034072,,1,4256.217,5.413813567899382,3.0,-5.0,4.0,0.0
6466,27,46,2.076873,1,96,80,0.4374357303155139,0.5625642696844861,2076.873,-1,,5.413813567899382,1.0,-15.0,5.0,0.25
6467,27,46,1.6610930000000002,1,96,80,0.499371129,0.500628871,,1,1664.093,5.413813567899382,1.0,-15.0,4.0,0.0
6468,27,47,1.6714870000000002,1,80,75,0.3839982036289323,0.6160017963710677,1674.487,-1,,5.413813567899382,3.0,-5.0,5.0,0.25
6469,27,47,2.058237,1,80,75,0.358856908,0.641143092,,1,2058.237,5.413813567899382,3.0,-5.0,6.0,0.5
6470,27,48,1.3791629999999997,0,110,128,0.6773173641603776,0.3226826358396224,1382.1629999999998,-1,,5.413813567899382,8.0,20.0,3.0,-0.25
6471,27,48,2.207346,0,110,128,0.565875263,0.434124737,,1,2211.346,5.413813567899382,8.0,20.0,4.0,0.0
6472,27,49,1.890568,0,59,50,0.7348920133842566,0.2651079866157434,1893.568,-1,,5.413813567899382,2.0,-10.0,2.0,-0.5
6473,27,49,2.443773,0,59,50,0.546325535,0.453674465,,1,2443.773,5.413813567899382,2.0,-10.0,4.0,0.0
6474,27,50,1.916058,1,110,119,0.4022807023029007,0.5977192976970993,1919.058,-1,,5.413813567899382,6.0,10.0,5.0,0.25
6475,27,50,4.032071,1,110,119,0.532296771,0.467703229,,1,4032.071,5.413813567899382,6.0,10.0,4.0,0.0
6476,27,51,1.265762,0,52,50,0.6161693059672135,0.3838306940327864,1265.762,-1,,5.413813567899382,4.0,0.0,3.0,-0.25
6477,27,51,5.208341000000001,0,52,50,0.581781717,0.418218283,,1,5208.341,5.413813567899382,4.0,0.0,3.0,-0.25
6478,27,52,1.3454679999999997,1,58,50,0.3396446930887496,0.6603553069112503,1348.4679999999998,-1,,5.413813567899382,2.0,-10.0,6.0,0.5
6479,27,52,5.404922,0,58,50,0.312501711,0.687498289,,1,5404.922,5.413813567899382,2.0,-10.0,6.0,0.5
6480,27,53,1.792846,1,119,110,0.4671892801498569,0.532810719850143,1795.846,-1,,5.413813567899382,2.0,-10.0,5.0,0.25
6481,27,53,2.616782,0,119,110,0.565446837,0.434553163,,1,2618.782,5.413813567899382,2.0,-10.0,4.0,0.0
6482,27,54,4.3717120000000005,0,74,80,0.5391935935148706,0.4608064064851294,4371.712,-1,,5.413813567899382,5.0,5.0,4.0,0.0
6483,27,54,3.7601489999999997,1,74,80,0.542630653,0.457369347,,1,3763.149,5.413813567899382,5.0,5.0,4.0,0.0
6484,27,55,1.260809,1,86,80,0.3553737140879411,0.644626285912059,1262.809,-1,,5.413813567899382,3.0,-5.0,6.0,0.5
6485,27,55,3.205041,1,86,80,0.571515219,0.428484781,,1,3205.041,5.413813567899382,3.0,-5.0,4.0,0.0
6486,27,56,2.7550079999999997,0,66,80,0.6511975309716288,0.3488024690283712,2758.008,-1,,5.413813567899382,7.0,15.0,3.0,-0.25
6487,27,56,4.463401,1,66,80,0.498163958,0.501836042,,1,4466.401,5.413813567899382,7.0,15.0,4.0,0.0
6488,27,57,1.2984149999999999,0,50,59,0.626560320881502,0.3734396791184979,1301.415,-1,,5.413813567899382,6.0,10.0,3.0,-0.25
6489,27,57,1.761095,1,50,59,0.513869077,0.486130923,,1,1763.095,5.413813567899382,6.0,10.0,4.0,0.0
6490,27,58,2.360726,0,94,110,0.6183990868653981,0.3816009131346018,2363.726,-1,,5.413813567899382,7.0,15.0,3.0,-0.25
6491,27,58,2.115848,1,94,110,0.46600701,0.53399299,,1,2115.848,5.413813567899382,7.0,15.0,5.0,0.25
6492,27,59,3.837262,1,110,87,0.6149188520857094,0.3850811479142906,3837.262,-1,,5.413813567899382,0.0,-20.0,3.0,-0.25
6493,27,59,1.3702590000000001,0,110,87,0.599201025,0.400798975,,1,1372.259,5.413813567899382,0.0,-20.0,3.0,-0.25
6494,27,60,1.7723529999999994,0,75,80,0.6575328962747127,0.3424671037252873,1775.3529999999998,-1,,5.413813567899382,5.0,5.0,3.0,-0.25
6495,27,60,1.849079,1,75,80,0.459342587,0.540657413,,1,1849.079,5.413813567899382,5.0,5.0,5.0,0.25
6496,27,61,2.0336849999999997,1,50,45,0.4340386461332999,0.5659613538667,2036.685,-1,,5.413813567899382,3.0,-5.0,5.0,0.25
6497,27,61,1.562185,0,50,45,0.703359897,0.296640103,,1,1564.185,5.413813567899382,3.0,-5.0,2.0,-0.5
6498,27,62,1.94472,0,89,110,0.7926844287532329,0.2073155712467671,1948.72,-1,,5.413813567899382,8.0,20.0,1.0,-0.75
6499,27,62,1.564402,1,89,110,0.475612263,0.524387737,,1,1566.402,5.413813567899382,8.0,20.0,4.0,0.0
6500,27,63,2.595402,0,80,94,0.6136086717913548,0.3863913282086451,2598.402,-1,,5.413813567899382,7.0,15.0,3.0,-0.25
6501,27,63,2.548512,1,80,94,0.488579148,0.511420852,,1,2548.512,5.413813567899382,7.0,15.0,4.0,0.0
6502,27,64,3.124884,1,110,98,0.4581371943460819,0.5418628056539181,3127.884,-1,,5.413813567899382,2.0,-10.0,5.0,0.25
6503,27,64,2.215732,0,110,98,0.51125897,0.48874103,,1,2215.732,5.413813567899382,2.0,-10.0,4.0,0.0
6504,27,65,1.874184,1,94,80,0.4602638846271862,0.5397361153728137,1877.184,-1,,5.413813567899382,1.0,-15.0,5.0,0.25
6505,27,65,1.9787139999999999,0,94,80,0.709778611,0.290221389,,1,1978.714,5.413813567899382,1.0,-15.0,2.0,-0.5
6506,27,66,1.970511,1,110,94,0.5791453629370419,0.4208546370629581,1970.511,-1,,5.413813567899382,1.0,-15.0,4.0,0.0
6507,27,66,1.4136780000000002,0,110,94,0.653876093,0.346123907,,1,1415.678,5.413813567899382,1.0,-15.0,3.0,-0.25
6508,27,67,1.708575,1,80,66,0.4370243781312534,0.5629756218687466,1711.575,-1,,5.413813567899382,1.0,-15.0,5.0,0.25
6509,27,67,1.4060599999999999,0,80,66,0.67921877,0.32078123,,1,1409.06,5.413813567899382,1.0,-15.0,3.0,-0.25
6510,27,68,1.147188,0,50,54,0.5896323035886307,0.4103676964113692,1150.188,-1,,5.413813567899382,5.0,5.0,3.0,-0.25
6511,27,68,1.984556,0,50,54,0.540914024,0.459085976,,1,1986.556,5.413813567899382,5.0,5.0,4.0,0.0
6512,27,69,1.963095,0,98,110,0.5808951245997778,0.4191048754002223,1966.095,-1,,5.413813567899382,6.0,10.0,3.0,-0.25
6513,27,69,1.7293610000000001,0,98,110,0.705434049,0.294565951,,1,1731.361,5.413813567899382,6.0,10.0,2.0,-0.5
6514,27,70,1.404836,0,50,52,0.6730251429448777,0.3269748570551222,1406.836,-1,,5.413813567899382,4.0,0.0,3.0,-0.25
6515,27,70,1.893587,1,50,52,0.479594072,0.520405928,,1,1893.587,5.413813567899382,4.0,0.0,4.0,0.0
6516,27,71,1.831547,1,110,89,0.4082751763786919,0.5917248236213082,1834.547,-1,,5.413813567899382,0.0,-20.0,5.0,0.25
6517,27,71,1.6595550000000001,0,110,89,0.704247831,0.295752169,,1,1663.555,5.413813567899382,0.0,-20.0,2.0,-0.5
6518,27,72,3.1292590000000002,0,87,110,0.6724408805274404,0.3275591194725595,3132.259,-1,,5.413813567899382,8.0,20.0,3.0,-0.25
6519,27,72,1.861601,1,87,110,0.465265617,0.534734383,,1,1865.601,5.413813567899382,8.0,20.0,5.0,0.25
6520,27,73,2.1897249999999997,0,110,105,0.720455864,0.279544136,,1,2189.725,5.413813567899382,3.0,-5.0,2.0,-0.5
6521,27,74,2.49593,0,80,96,0.5117910465679311,0.4882089534320689,2498.93,-1,,5.413813567899382,7.0,15.0,4.0,0.0
6522,27,74,1.472016,1,80,96,0.371129939,0.628870061,,1,1472.016,5.413813567899382,7.0,15.0,5.0,0.25
6523,27,75,1.8476869999999999,0,80,86,0.678595939982143,0.321404060017857,1847.687,-1,,5.413813567899382,5.0,5.0,3.0,-0.25
6524,27,75,2.4682649999999997,0,80,86,0.605506352,0.394493648,,1,2468.265,5.413813567899382,5.0,5.0,3.0,-0.25
6525,27,76,1.486134,0,50,55,0.5991583794252254,0.4008416205747745,1486.134,-1,,5.413813567899382,5.0,5.0,3.0,-0.25
6526,27,76,1.83574,1,50,55,0.514296552,0.485703448,,1,1835.74,5.413813567899382,5.0,5.0,4.0,0.0
6527,27,77,2.800127,1,80,74,0.4828750270599909,0.517124972940009,2800.127,-1,,5.413813567899382,3.0,-5.0,4.0,0.0
6528,27,77,2.070189,1,80,74,0.454354201,0.545645799,,1,2070.189,5.413813567899382,3.0,-5.0,5.0,0.25
6529,27,78,1.148,0,45,50,0.5847089487402259,0.4152910512597741,1151.0,-1,,5.413813567899382,5.0,5.0,3.0,-0.25
6530,27,78,1.7643959999999999,1,45,50,0.471095664,0.528904336,,1,1764.396,5.413813567899382,5.0,5.0,5.0,0.25
6531,27,79,1.277401,0,69,80,0.6829118377758218,0.3170881622241781,1280.4010000000003,-1,,5.413813567899382,6.0,10.0,3.0,-0.25
